entity_id,entity_type,home_city,home_lat,home_lon,typical_device,typical_auth,login_start,login_end,sessions_per_day_lambda,session_duration_mean,typical_resources
user_0236,user,Toronto,43.6532,-79.3832,Android14-48:52:5E:71:81:63,password,11,20,2.0293423573049623,473.7999353333131,"[""resource_006"", ""resource_014"", ""resource_020"", ""resource_035"", ""resource_036"", ""resource_048""]"
service_account_0237,service_account,New York,40.7128,-74.006,Windows10-F9:A9:B6:41:78:33,certificate,0,23,4.754813303704685,1183.6155589900195,"[""resource_005"", ""resource_019"", ""resource_030"", ""resource_036"", ""resource_042"", ""resource_043"", ""resource_057""]"
edge_device_0238,edge_device,Tokyo,35.6762,139.6503,iOS17-BA:A1:DB:56:02:A0,token,0,23,10.841699328451973,1452.7693815445277,"[""resource_020"", ""resource_022"", ""resource_029"", ""resource_040"", ""resource_043"", ""resource_045""]"
service_account_0239,service_account,Dubai,25.2048,55.2708,Ubuntu22-EC:E4:B7:9C:F9:37,token,0,23,5.320940652081376,1225.7935986126722,"[""resource_009"", ""resource_018"", ""resource_024"", ""resource_044"", ""resource_047"", ""resource_054""]"
user_0240,user,Sydney,-33.8688,151.2093,Windows11-0F:CF:6C:12:85:F1,token,11,16,3.318563418004661,772.6261807668754,"[""resource_013"", ""resource_017"", ""resource_035"", ""resource_058""]"
user_0241,user,Toronto,43.6532,-79.3832,FirmwareV3-54:47:E4:51:5B:4A,biometric,8,15,3.1566962234467417,1701.463918397194,"[""resource_006"", ""resource_009"", ""resource_019"", ""resource_026"", ""resource_030"", ""resource_033"", ""resource_055"", ""resource_056""]"
user_0242,user,Sao Paulo,-23.5505,-46.6333,FirmwareV3-B8:C6:F0:E8:17:14,certificate,6,18,2.7947130744853257,347.2245208922976,"[""resource_005"", ""resource_015"", ""resource_017"", ""resource_024""]"
edge_device_0243,edge_device,Dubai,25.2048,55.2708,Ubuntu22-C1:BB:27:80:C0:72,biometric,0,23,10.701601518232362,751.6947725707556,"[""resource_017"", ""resource_035"", ""resource_038"", ""resource_048"", ""resource_054""]"
edge_device_0244,edge_device,Sao Paulo,-23.5505,-46.6333,Windows11-8F:6C:4C:5F:50:B9,password,0,23,6.6560582242899216,1250.997621515103,"[""resource_001"", ""resource_009"", ""resource_029"", ""resource_033"", ""resource_039"", ""resource_057""]"
user_0245,user,Tokyo,35.6762,139.6503,Windows11-41:52:44:14:4B:1C,token,11,21,1.5561150953857283,598.3806265470678,"[""resource_008"", ""resource_011"", ""resource_014"", ""resource_031"", ""resource_038"", ""resource_044"", ""resource_057"", ""resource_059""]"
user_0246,user,Frankfurt,50.1109,8.6821,iOS17-F1:F6:57:70:D2:49,token,8,16,2.0414835447297124,1189.6030170368476,"[""resource_002"", ""resource_037"", ""resource_041"", ""resource_043"", ""resource_047"", ""resource_056"", ""resource_057""]"
user_0247,user,Mumbai,19.076,72.8777,Windows10-D6:4C:31:5A:F3:13,password,9,17,1.7714252847537888,330.96774459801844,"[""resource_005"", ""resource_015"", ""resource_022"", ""resource_025"", ""resource_030"", ""resource_038"", ""resource_039"", ""resource_044""]"
service_account_0248,service_account,Toronto,43.6532,-79.3832,macOS14-16:DB:75:F6:C3:B3,password,0,23,6.654309607630879,869.2928229040699,"[""resource_001"", ""resource_028"", ""resource_042"", ""resource_044"", ""resource_050"", ""resource_053"", ""resource_058""]"
user_0249,user,Singapore,1.3521,103.8198,Windows11-03:3C:03:C0:69:A1,biometric,10,21,2.1445124408047835,766.8770594348371,"[""resource_019"", ""resource_039"", ""resource_057""]"
user_0250,user,Dubai,25.2048,55.2708,Ubuntu22-68:D3:F7:5B:BD:F7,certificate,10,19,3.9794966854267884,1781.3833877204208,"[""resource_017"", ""resource_024"", ""resource_028"", ""resource_035"", ""resource_037"", ""resource_055"", ""resource_060""]"
user_0251,user,Bengaluru,12.9716,77.5946,Android14-52:33:6D:CD:AD:1A,token,11,18,2.616487193538048,810.3479625478669,"[""resource_008"", ""resource_009"", ""resource_043"", ""resource_048"", ""resource_055"", ""resource_056""]"
user_0252,user,London,51.5074,-0.1278,macOS14-28:13:C4:CD:92:1D,token,6,16,2.157729994911146,1217.271929538822,"[""resource_028"", ""resource_031"", ""resource_039"", ""resource_060""]"
user_0253,user,Singapore,1.3521,103.8198,Android14-12:B8:7A:00:50:2C,certificate,10,18,3.037974964258874,1443.070063941796,"[""resource_003"", ""resource_013"", ""resource_019"", ""resource_034"", ""resource_039"", ""resource_051"", ""resource_052"", ""resource_060""]"
user_0254,user,Frankfurt,50.1109,8.6821,Android14-B2:B1:8D:73:63:E8,biometric,6,16,2.87398163386609,1111.3488892282198,"[""resource_001"", ""resource_013"", ""resource_034"", ""resource_038"", ""resource_046"", ""resource_048""]"
user_0255,user,Frankfurt,50.1109,8.6821,FirmwareV3-80:E2:C1:F7:7C:AD,biometric,10,19,3.6902826156076673,1284.1833706674508,"[""resource_005"", ""resource_007"", ""resource_008"", ""resource_019"", ""resource_022"", ""resource_033"", ""resource_036""]"
edge_device_0256,edge_device,New York,40.7128,-74.006,Android14-75:A1:D3:B4:04:86,token,0,23,14.941980333654755,645.4091242751126,"[""resource_005"", ""resource_008"", ""resource_017"", ""resource_025"", ""resource_041"", ""resource_051""]"
user_0257,user,Bengaluru,12.9716,77.5946,iOS17-89:5D:61:FF:66:78,token,8,20,2.0464153344615594,1593.8428474214427,"[""resource_005"", ""resource_012"", ""resource_031"", ""resource_036"", ""resource_060""]"
user_0258,user,Singapore,1.3521,103.8198,Android14-FC:03:15:F6:BE:A1,biometric,6,16,3.800470323832474,1634.9563446364205,"[""resource_010"", ""resource_023"", ""resource_040"", ""resource_054""]"
edge_device_0259,edge_device,Toronto,43.6532,-79.3832,Windows10-41:1B:D8:F4:10:B1,biometric,0,23,7.8026662318318705,1573.8482114066824,"[""resource_012"", ""resource_032"", ""resource_033"", ""resource_049"", ""resource_059""]"
service_account_0260,service_account,Sao Paulo,-23.5505,-46.6333,Windows11-06:6B:C2:33:A6:B9,certificate,0,23,5.209558858159735,483.18695596361675,"[""resource_030"", ""resource_034"", ""resource_045""]"
user_0261,user,Sydney,-33.8688,151.2093,macOS14-BA:CD:8F:E6:5C:43,token,7,21,3.251781567040752,1498.9888759090675,"[""resource_012"", ""resource_022"", ""resource_024"", ""resource_028"", ""resource_032"", ""resource_040""]"
service_account_0262,service_account,Singapore,1.3521,103.8198,FirmwareV3-04:5A:D7:FF:44:A1,biometric,0,23,4.04683640085838,666.0553750885869,"[""resource_010"", ""resource_013"", ""resource_025"", ""resource_028"", ""resource_048"", ""resource_052"", ""resource_055""]"
user_0263,user,Toronto,43.6532,-79.3832,macOS14-F3:31:E6:AB:85:B8,certificate,7,15,2.0386683123897402,1087.7670563991085,"[""resource_007"", ""resource_026"", ""resource_045""]"
edge_device_0264,edge_device,Sydney,-33.8688,151.2093,iOS17-65:59:91:B5:A6:F9,biometric,0,23,11.79585851454113,1621.2045676039172,"[""resource_002"", ""resource_008"", ""resource_023"", ""resource_027"", ""resource_056""]"
user_0265,user,Sydney,-33.8688,151.2093,iOS17-CF:24:28:52:AF:74,certificate,8,21,3.0781835208145925,693.3427515468092,"[""resource_010"", ""resource_011"", ""resource_041"", ""resource_052"", ""resource_056"", ""resource_060""]"
user_0266,user,Sydney,-33.8688,151.2093,Windows10-0B:40:78:80:28:6B,token,11,22,2.534972652184183,823.2138449465863,"[""resource_018"", ""resource_024"", ""resource_026"", ""resource_029"", ""resource_042"", ""resource_050"", ""resource_057""]"
user_0267,user,Sao Paulo,-23.5505,-46.6333,Windows11-C7:9E:75:7E:91:E2,token,6,19,3.045255429209664,392.6689192155195,"[""resource_002"", ""resource_004"", ""resource_006"", ""resource_026"", ""resource_034"", ""resource_049"", ""resource_050""]"
edge_device_0268,edge_device,New York,40.7128,-74.006,FirmwareV3-F3:EF:8B:E3:45:5A,biometric,0,23,14.152723873049117,1202.2969866785165,"[""resource_023"", ""resource_043"", ""resource_056""]"
user_0269,user,Toronto,43.6532,-79.3832,Ubuntu22-9D:BB:D3:85:4F:9B,password,9,18,3.5117694156161328,180.14960115978346,"[""resource_020"", ""resource_023"", ""resource_034"", ""resource_035"", ""resource_041"", ""resource_059""]"
edge_device_0270,edge_device,Mumbai,19.076,72.8777,FirmwareV3-F4:99:04:DC:95:76,password,0,23,14.22088395744053,1068.1037570931246,"[""resource_001"", ""resource_019"", ""resource_031"", ""resource_035"", ""resource_045""]"
user_0271,user,Cape Town,-33.9249,18.4241,Windows11-D8:7A:8B:91:89:D3,token,9,21,2.0514810655821165,1562.6408778943985,"[""resource_011"", ""resource_016"", ""resource_026"", ""resource_042"", ""resource_046"", ""resource_048""]"
user_0272,user,Sydney,-33.8688,151.2093,Ubuntu22-60:A4:09:4D:19:0B,token,9,19,3.2511814948684306,1755.1788200861442,"[""resource_030"", ""resource_040"", ""resource_041""]"
user_0273,user,Mumbai,19.076,72.8777,FirmwareV3-FF:BE:ED:10:A9:29,token,7,20,2.5506075678686924,270.78211793106635,"[""resource_001"", ""resource_006"", ""resource_010"", ""resource_015"", ""resource_029"", ""resource_032"", ""resource_047"", ""resource_058""]"
service_account_0274,service_account,London,51.5074,-0.1278,Windows11-7F:C5:E2:7E:11:65,biometric,0,23,8.79776433176032,1371.2229023055245,"[""resource_012"", ""resource_013"", ""resource_017"", ""resource_025"", ""resource_031"", ""resource_053"", ""resource_054""]"
user_0275,user,Dubai,25.2048,55.2708,Windows11-3E:81:F6:98:65:B8,password,8,17,3.0729106353267484,1579.1254185143525,"[""resource_020"", ""resource_025"", ""resource_031"", ""resource_044""]"
user_0276,user,London,51.5074,-0.1278,Ubuntu22-7C:04:15:F3:4F:BE,password,7,19,2.961742150031954,582.9300553759299,"[""resource_001"", ""resource_021"", ""resource_028"", ""resource_041""]"
user_0277,user,Dubai,25.2048,55.2708,Windows10-A2:B1:E0:62:0A:C1,certificate,7,16,1.814568644163066,1353.526635753111,"[""resource_004"", ""resource_022"", ""resource_023"", ""resource_041"", ""resource_042"", ""resource_049"", ""resource_057""]"
user_0278,user,New York,40.7128,-74.006,iOS17-B2:A5:EF:8C:52:23,token,9,18,2.916754334915927,908.0024036689825,"[""resource_019"", ""resource_029"", ""resource_035"", ""resource_036"", ""resource_045"", ""resource_046""]"
edge_device_0279,edge_device,Cape Town,-33.9249,18.4241,Windows10-09:BA:7A:A4:20:C6,token,0,23,8.790435696665774,1028.9930254729327,"[""resource_001"", ""resource_030"", ""resource_033"", ""resource_041"", ""resource_050""]"
user_0280,user,Cape Town,-33.9249,18.4241,iOS17-22:16:42:5B:10:67,password,11,20,1.7761603350985102,966.2998653234464,"[""resource_019"", ""resource_021"", ""resource_027"", ""resource_040""]"
user_0281,user,Toronto,43.6532,-79.3832,iOS17-24:06:6A:FB:28:EF,password,8,15,2.4158850502357403,764.7002028226271,"[""resource_025"", ""resource_032"", ""resource_034"", ""resource_038"", ""resource_040"", ""resource_043"", ""resource_045"", ""resource_054""]"
service_account_0282,service_account,Frankfurt,50.1109,8.6821,Windows11-24:9B:27:6E:31:33,token,0,23,4.860709441476656,1041.2909032720054,"[""resource_004"", ""resource_040"", ""resource_046"", ""resource_051"", ""resource_053""]"
user_0283,user,Cape Town,-33.9249,18.4241,iOS17-B7:EA:DA:35:55:5C,biometric,11,16,3.415708550040131,997.6023044196579,"[""resource_012"", ""resource_016"", ""resource_027"", ""resource_036"", ""resource_037"", ""resource_041"", ""resource_048"", ""resource_056""]"
service_account_0284,service_account,Cape Town,-33.9249,18.4241,Android14-DC:A5:7B:6D:C0:82,certificate,0,23,5.886403041700203,1737.8758765227617,"[""resource_021"", ""resource_023"", ""resource_024"", ""resource_029"", ""resource_036"", ""resource_057"", ""resource_058""]"
user_0285,user,Frankfurt,50.1109,8.6821,macOS14-03:99:71:6D:A1:0B,certificate,10,15,2.794023397100823,1668.9615744123928,"[""resource_003"", ""resource_019"", ""resource_047""]"
user_0286,user,Toronto,43.6532,-79.3832,Windows10-77:83:99:2F:CC:6F,password,8,20,3.7240633812203203,1352.2004533261143,"[""resource_003"", ""resource_007"", ""resource_009"", ""resource_010"", ""resource_023"", ""resource_030"", ""resource_060""]"
service_account_0287,service_account,Mumbai,19.076,72.8777,iOS17-99:13:C3:28:1C:AB,certificate,0,23,9.35358949502966,1605.2638542932984,"[""resource_037"", ""resource_045"", ""resource_053"", ""resource_058"", ""resource_059"", ""resource_060""]"
user_0288,user,London,51.5074,-0.1278,iOS17-15:A3:4C:A7:71:4E,password,6,21,1.6353198719170576,1271.2890926387702,"[""resource_039"", ""resource_042"", ""resource_048"", ""resource_055""]"
edge_device_0289,edge_device,Sao Paulo,-23.5505,-46.6333,Windows10-AC:2A:F3:19:CC:86,password,0,23,8.94322403878066,825.613800532769,"[""resource_006"", ""resource_015"", ""resource_019"", ""resource_028"", ""resource_033"", ""resource_037"", ""resource_051""]"
user_0290,user,Bengaluru,12.9716,77.5946,iOS17-64:7E:7C:24:88:DC,certificate,7,22,2.4882970089511653,1289.2755152069305,"[""resource_009"", ""resource_031"", ""resource_036"", ""resource_049""]"
user_0291,user,London,51.5074,-0.1278,Windows10-B3:E2:4A:E1:16:77,token,11,15,3.4242032301578456,1290.2819484888737,"[""resource_013"", ""resource_021"", ""resource_023"", ""resource_024"", ""resource_027"", ""resource_028"", ""resource_039"", ""resource_057""]"
user_0292,user,Bengaluru,12.9716,77.5946,FirmwareV3-93:07:AF:38:9C:E6,biometric,7,17,3.6718808791124213,216.85194654494725,"[""resource_004"", ""resource_008"", ""resource_048""]"
user_0293,user,Cape Town,-33.9249,18.4241,Windows10-09:C0:16:82:57:1E,certificate,8,22,3.0576049821437072,505.1276123410862,"[""resource_014"", ""resource_034"", ""resource_035"", ""resource_049""]"
service_account_0294,service_account,Sydney,-33.8688,151.2093,Android14-8A:B8:37:09:95:C5,token,0,23,3.4661845469513235,1767.2644187266822,"[""resource_001"", ""resource_030"", ""resource_042""]"
user_0295,user,Bengaluru,12.9716,77.5946,iOS17-EA:0B:14:7E:9C:AA,biometric,10,16,1.9660434685437975,817.307704880185,"[""resource_021"", ""resource_032"", ""resource_058""]"
user_0296,user,Tokyo,35.6762,139.6503,FirmwareV3-0F:8F:73:4D:AE:C9,token,6,19,3.696693185477901,322.2279277624283,"[""resource_016"", ""resource_018"", ""resource_020"", ""resource_023"", ""resource_033"", ""resource_041"", ""resource_052"", ""resource_060""]"
user_0297,user,Dubai,25.2048,55.2708,iOS17-A8:E5:43:69:46:67,token,7,21,3.9263429327380424,680.5774017827359,"[""resource_015"", ""resource_016"", ""resource_027"", ""resource_037"", ""resource_041"", ""resource_044"", ""resource_056""]"
service_account_0298,service_account,Cape Town,-33.9249,18.4241,iOS17-50:A2:22:3C:5E:A2,token,0,23,7.593622271204066,1357.8688438815102,"[""resource_010"", ""resource_028"", ""resource_050"", ""resource_059""]"
service_account_0299,service_account,Frankfurt,50.1109,8.6821,FirmwareV3-60:36:43:5E:0D:88,token,0,23,4.916573152420665,1146.1043220470524,"[""resource_020"", ""resource_029"", ""resource_041"", ""resource_048"", ""resource_053"", ""resource_058""]"
